id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,police_action,hora_estimada,hora_valida,ano,mes,nome_mes,dia,dia_semana,trimestre,fim_semana,hora,periodo,ageGroup
FC-00964,CASA AMARELA,34.0,2021-09-25 12:39:03,-8.032,-34.866,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2021,9,SETEMBRO,25,SÁBADO,3,True,12.0,TARDE,ADULTO
FC-00965,ROSARINHO,39.0,2024-10-04 00:03:52,-8.039,-34.863,ROUBO,PRETA,HOMEM CIS,True,False,0.0,2024,10,OUTUBRO,4,SEXTA-FEIRA,4,False,0.0,MADRUGADA,ADULTO
FC-00966,ROSARINHO,86.0,2019-12-26 14:57:34,-8.046,-34.86,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,False,False,14.0,2019,12,DEZEMBRO,26,QUINTA-FEIRA,4,False,14.0,TARDE,IDOSO
FC-00967,BOA VISTA,26.0,2018-05-03 10:44:39,-8.049,-34.875,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,10.0,2018,5,MAIO,3,QUINTA-FEIRA,2,False,10.0,MANHÃ,ADULTO
FC-00968,NOVA DESCOBERTA,24.0,2019-03-25 18:54:57,-8.017,-34.864,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2019,3,MARÇO,25,SEGUNDA-FEIRA,1,False,18.0,NOITE,ADULTO
FC-00969,SANTO AMARO,11.0,2022-05-11 21:30:14,-8.056,-34.871,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,5,MAIO,11,QUARTA-FEIRA,2,False,21.0,NOITE,CRIANCA
FC-00970,IPUTINGA,16.0,2023-12-28 05:04:04,-8.029,-34.889,ROUBO,PRETA,HOMEM CIS,False,False,5.0,2023,12,DEZEMBRO,28,QUINTA-FEIRA,4,False,5.0,MADRUGADA,ADOLESCENTE
FC-00971,VARZEA,23.0,2022-06-07 21:48:33,-8.034,-34.917,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,6,JUNHO,7,TERÇA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00972,ESPINHEIRO,39.0,2022-03-08 22:24:28,-8.04,-34.862,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2022,3,MARÇO,8,TERÇA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00973,VARZEA,27.0,2023-10-21 02:29:56,-8.033,-34.915,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2023,10,OUTUBRO,21,SÁBADO,4,True,2.0,MADRUGADA,ADULTO
FC-00974,NOVA DESCOBERTA,50.0,2023-08-12 10:59:35,-8.017,-34.863,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,False,False,10.0,2023,8,AGOSTO,12,SÁBADO,3,True,10.0,MANHÃ,ADULTO
FC-00975,VARZEA,27.0,2022-06-04 01:24:46,-8.035,-34.915,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2022,6,JUNHO,4,SÁBADO,2,True,1.0,MADRUGADA,ADULTO
FC-00976,IPUTINGA,33.0,2022-07-04 20:41:15,-8.028,-34.892,DISPARO,PRETA,HOMEM CIS,False,False,20.0,2022,7,JULHO,4,SEGUNDA-FEIRA,3,False,20.0,NOITE,ADULTO
FC-00977,COHAB,54.0,2022-05-08 22:44:45,-8.062,-34.902,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,False,False,22.0,2022,5,MAIO,8,DOMINGO,2,True,22.0,NOITE,ADULTO
FC-00978,COHAB,24.0,2020-04-12 19:45:38,-8.068,-34.902,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,19.0,2020,4,ABRIL,12,DOMINGO,2,True,19.0,NOITE,ADULTO
FC-00979,COHAB,40.0,2021-12-08 04:43:04,-8.061,-34.907,DISPARO,PRETA,HOMEM CIS,False,False,4.0,2021,12,DEZEMBRO,8,QUARTA-FEIRA,4,False,4.0,MADRUGADA,ADULTO
FC-00980,CURADO,27.0,2021-03-09 22:10:43,-8.075,-34.911,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2021,3,MARÇO,9,TERÇA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00981,BREJO DA GUARDEIRA,45.0,2020-02-02 21:36:43,-8.071,-34.898,DISPARO,PRETA,MULHER CIS,False,False,21.0,2020,2,FEVEREIRO,2,DOMINGO,1,True,21.0,NOITE,ADULTO
FC-00982,NOVA DESCOBERTA,27.0,2019-12-11 16:47:22,-8.014,-34.868,AMEACA,PARDA,HOMEM CIS,False,False,16.0,2019,12,DEZEMBRO,11,QUARTA-FEIRA,4,False,16.0,TARDE,ADULTO
FC-00983,SANTO AMARO,31.0,2021-06-17 21:54:55,-8.067,-34.871,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2021,6,JUNHO,17,QUINTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00984,ALTO JOSE DO PINHO,10.0,2019-07-28 06:09:22,-8.016,-34.883,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,6.0,2019,7,JULHO,28,DOMINGO,3,True,6.0,MANHÃ,CRIANCA
FC-00985,MANGABEIRA,35.0,2019-07-21 02:17:56,-8.005,-34.873,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2019,7,JULHO,21,DOMINGO,3,True,2.0,MADRUGADA,ADULTO
FC-00986,CURADO,50.0,2020-11-12 22:25:37,-8.067,-34.911,DISPARO,BRANCA,HOMEM CIS,False,False,22.0,2020,11,NOVEMBRO,12,QUINTA-FEIRA,4,False,22.0,NOITE,ADULTO
FC-00987,IPUTINGA,43.0,2023-07-26 16:50:50,-8.031,-34.895,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,16.0,2023,7,JULHO,26,QUARTA-FEIRA,3,False,16.0,TARDE,ADULTO
FC-00988,GRACO,22.0,2019-05-20 18:10:19,-8.045,-34.873,DISPARO,PRETA,HOMEM CIS,False,False,18.0,2019,5,MAIO,20,SEGUNDA-FEIRA,2,False,18.0,NOITE,ADULTO
FC-00989,POCO DA PANELA,44.0,2023-01-16 12:27:22,-8.036,-34.861,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2023,1,JANEIRO,16,SEGUNDA-FEIRA,1,False,12.0,TARDE,ADULTO
FC-00990,IBURA,23.0,2022-09-05 23:45:17,-8.087,-34.891,AMEACA,PARDA,HOMEM CIS,False,False,23.0,2022,9,SETEMBRO,5,SEGUNDA-FEIRA,3,False,23.0,NOITE,ADULTO
FC-00991,VARZEA,10.0,2022-06-08 21:40:24,-8.035,-34.919,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,6,JUNHO,8,QUARTA-FEIRA,2,False,21.0,NOITE,CRIANCA
FC-00992,CURADO,59.0,2019-07-22 21:51:37,-8.067,-34.91,DISPARO,BRANCA,MULHER CIS,False,False,21.0,2019,7,JULHO,22,SEGUNDA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-00993,VARZEA,45.0,2019-10-21 16:11:24,-8.038,-34.913,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,16.0,2019,10,OUTUBRO,21,SEGUNDA-FEIRA,4,False,16.0,TARDE,ADULTO
FC-00994,SAN MARTIN,32.0,2025-12-12 16:27:29,-8.039,-34.874,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,16.0,2025,12,DEZEMBRO,12,SEXTA-FEIRA,4,False,16.0,TARDE,ADULTO
FC-00995,SAN MARTIN,42.0,2019-03-20 22:50:15,-8.039,-34.883,AMEACA,NAO IDENTIFICADO,MULHER CIS,False,False,22.0,2019,3,MARÇO,20,QUARTA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00996,COHAB,18.0,2024-07-05 15:00:29,-8.065,-34.905,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,15.0,2024,7,JULHO,5,SEXTA-FEIRA,3,False,15.0,TARDE,ADULTO
FC-00997,ALTO JOSE DO PINHO,16.0,2025-02-11 19:52:18,-8.013,-34.88,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,False,False,19.0,2025,2,FEVEREIRO,11,TERÇA-FEIRA,1,False,19.0,NOITE,ADOLESCENTE
FC-00998,IPUTINGA,37.0,2024-01-23 05:09:35,-8.028,-34.894,TIRO,PRETA,HOMEM CIS,False,False,5.0,2024,1,JANEIRO,23,TERÇA-FEIRA,1,False,5.0,MADRUGADA,ADULTO
FC-00999,VARZEA,18.0,2023-12-01 21:39:44,-8.035,-34.914,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,False,False,21.0,2023,12,DEZEMBRO,1,SEXTA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-01000,IBURA,15.0,2020-08-01 21:28:25,-8.081,-34.892,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,True,False,21.0,2020,8,AGOSTO,1,SÁBADO,3,True,21.0,NOITE,ADOLESCENTE
FC-01001,IPUTINGA,10.0,2024-05-27 19:28:54,-8.031,-34.894,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2024,5,MAIO,27,SEGUNDA-FEIRA,2,False,19.0,NOITE,CRIANCA
FC-01002,ESTACAO,52.0,2023-03-17 21:34:12,-8.051,-34.875,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2023,3,MARÇO,17,SEXTA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01003,IPUTINGA,35.0,2020-07-23 21:29:26,-8.033,-34.89,DISPARO,PRETA,HOMEM CIS,False,False,21.0,2020,7,JULHO,23,QUINTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-01004,IBURA,24.0,2021-11-21 22:39:28,-8.082,-34.888,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,True,False,22.0,2021,11,NOVEMBRO,21,DOMINGO,4,True,22.0,NOITE,ADULTO
FC-01005,CORDOARIA,14.0,2018-03-12 17:55:32,-8.062,-34.875,DISPARO,PARDA,HOMEM CIS,False,False,17.0,2018,3,MARÇO,12,SEGUNDA-FEIRA,1,False,17.0,TARDE,ADOLESCENTE
FC-01006,BOA VISTA,42.0,2021-12-19 13:45:54,-8.055,-34.883,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,13.0,2021,12,DEZEMBRO,19,DOMINGO,4,True,13.0,TARDE,ADULTO
FC-01007,POCO DA PANELA,24.0,2024-08-13 23:38:42,-8.033,-34.858,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,23.0,2024,8,AGOSTO,13,TERÇA-FEIRA,3,False,23.0,NOITE,ADULTO
FC-01008,JARDIM SAO PAULO,24.0,2021-10-12 18:53:25,-8.006,-34.852,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2021,10,OUTUBRO,12,TERÇA-FEIRA,4,False,18.0,NOITE,ADULTO
FC-01009,CAXANGA,10.0,2025-08-11 21:49:51,-8.026,-34.919,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2025,8,AGOSTO,11,SEGUNDA-FEIRA,3,False,21.0,NOITE,CRIANCA
FC-01010,NOVA DESCOBERTA,38.0,2024-07-03 01:16:07,-8.017,-34.865,ROUBO,NAO IDENTIFICADO,MULHER CIS,True,False,1.0,2024,7,JULHO,3,QUARTA-FEIRA,3,False,1.0,MADRUGADA,ADULTO
FC-01011,COHAB,10.0,2025-06-04 20:24:08,-8.067,-34.904,AMEACA,PRETA,HOMEM CIS,False,False,20.0,2025,6,JUNHO,4,QUARTA-FEIRA,2,False,20.0,NOITE,CRIANCA
FC-01012,MANGABEIRA,18.0,2020-12-06 15:33:51,-8.01,-34.869,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,15.0,2020,12,DEZEMBRO,6,DOMINGO,4,True,15.0,TARDE,ADULTO
FC-01013,BREJO DA GUARDEIRA,25.0,2024-01-12 21:36:34,-8.069,-34.903,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,21.0,2024,1,JANEIRO,12,SEXTA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01014,VARZEA,27.0,2022-04-19 21:32:22,-8.033,-34.915,TIRO,BRANCA,HOMEM CIS,False,False,21.0,2022,4,ABRIL,19,TERÇA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-01015,MANGABEIRA,22.0,2021-02-19 02:50:33,-8.009,-34.868,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2021,2,FEVEREIRO,19,SEXTA-FEIRA,1,False,2.0,MADRUGADA,ADULTO
FC-01016,ALTO JOSE DO PINHO,10.0,2024-05-27 09:45:22,-8.017,-34.886,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,9.0,2024,5,MAIO,27,SEGUNDA-FEIRA,2,False,9.0,MANHÃ,CRIANCA
FC-01017,VARZEA,35.0,2022-10-17 12:39:03,-8.031,-34.919,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2022,10,OUTUBRO,17,SEGUNDA-FEIRA,4,False,12.0,TARDE,ADULTO
FC-01018,COHAB,21.0,2018-06-14 10:21:56,-8.066,-34.907,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,10.0,2018,6,JUNHO,14,QUINTA-FEIRA,2,False,10.0,MANHÃ,ADULTO
FC-01019,VARZEA,50.0,2025-01-08 17:51:36,-8.038,-34.917,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,17.0,2025,1,JANEIRO,8,QUARTA-FEIRA,1,False,17.0,TARDE,ADULTO
FC-01020,CAXANGA,32.0,2021-12-20 22:56:35,-8.029,-34.921,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2021,12,DEZEMBRO,20,SEGUNDA-FEIRA,4,False,22.0,NOITE,ADULTO
FC-01021,NOVA DESCOBERTA,33.0,2023-07-16 12:54:56,-8.016,-34.865,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2023,7,JULHO,16,DOMINGO,3,True,12.0,TARDE,ADULTO
FC-01022,JARDIM SAO PAULO,23.0,2023-07-22 20:01:35,-8.01,-34.854,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,20.0,2023,7,JULHO,22,SÁBADO,3,True,20.0,NOITE,ADULTO
FC-01023,TOTOS,51.0,2019-08-04 22:57:23,-8.038,-34.864,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2019,8,AGOSTO,4,DOMINGO,3,True,22.0,NOITE,ADULTO
FC-01024,SAN MARTIN,38.0,2020-12-25 22:50:34,-8.044,-34.873,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2020,12,DEZEMBRO,25,SEXTA-FEIRA,4,False,22.0,NOITE,ADULTO
FC-01025,IBURA,32.0,2019-03-10 01:22:38,-8.077,-34.894,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,1.0,2019,3,MARÇO,10,DOMINGO,1,True,1.0,MADRUGADA,ADULTO
FC-01026,ROSARINHO,51.0,2023-02-09 22:13:31,-8.038,-34.863,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2023,2,FEVEREIRO,9,QUINTA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-01027,CORDOARIA,35.0,2025-09-10 21:15:33,-8.059,-34.869,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,21.0,2025,9,SETEMBRO,10,QUARTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-01028,BOA VISTA,31.0,2023-10-16 10:13:58,-8.056,-34.878,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,10.0,2023,10,OUTUBRO,16,SEGUNDA-FEIRA,4,False,10.0,MANHÃ,ADULTO
FC-01029,ALTO JOSE DO PINHO,27.0,2024-03-02 23:44:28,-8.019,-34.885,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,23.0,2024,3,MARÇO,2,SÁBADO,1,True,23.0,NOITE,ADULTO
FC-01030,JAQUEIRA,44.0,2023-05-27 23:03:17,-8.044,-34.868,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,23.0,2023,5,MAIO,27,SÁBADO,2,True,23.0,NOITE,ADULTO
FC-01031,ALTO JOSE DO PINHO,8.0,2020-03-22 15:03:42,-8.018,-34.885,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,False,False,15.0,2020,3,MARÇO,22,DOMINGO,1,True,15.0,TARDE,CRIANCA
FC-01032,ESPINHEIRO,37.0,2021-05-26 21:13:48,-8.045,-34.864,AMEACA,BRANCA,MULHER CIS,True,False,21.0,2021,5,MAIO,26,QUARTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-01033,CAXANGA,42.0,2024-01-26 02:24:46,-8.023,-34.92,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2024,1,JANEIRO,26,SEXTA-FEIRA,1,False,2.0,MADRUGADA,ADULTO
FC-01034,CAXANGA,40.0,2022-09-09 04:24:29,-8.027,-34.917,DISPARO,NAO IDENTIFICADO,MULHER CIS,False,False,4.0,2022,9,SETEMBRO,9,SEXTA-FEIRA,3,False,4.0,MADRUGADA,ADULTO
FC-01035,NOVA DESCOBERTA,55.0,2020-04-25 18:21:36,-8.012,-34.867,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,18.0,2020,4,ABRIL,25,SÁBADO,2,True,18.0,NOITE,ADULTO
FC-01036,NOVA DESCOBERTA,34.0,2024-01-04 12:42:20,-8.019,-34.863,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2024,1,JANEIRO,4,QUINTA-FEIRA,1,False,12.0,TARDE,ADULTO
FC-01037,VARZEA,35.0,2025-08-21 21:13:26,-8.041,-34.918,DISPARO,NAO IDENTIFICADO,HOMEM CIS,True,False,21.0,2025,8,AGOSTO,21,QUINTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-01038,COHAB,28.0,2022-05-25 21:16:55,-8.066,-34.909,BRIGA,PRETA,MULHER CIS,False,False,21.0,2022,5,MAIO,25,QUARTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-01039,VASCO DA GAMA,34.0,2019-01-06 20:55:28,-8.054,-34.881,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,20.0,2019,1,JANEIRO,6,DOMINGO,1,True,20.0,NOITE,ADULTO
FC-01040,MANGABEIRA,20.0,2025-01-22 21:54:22,-8.007,-34.865,OUTRO,BRANCA,HOMEM CIS,False,False,21.0,2025,1,JANEIRO,22,QUARTA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01041,BREJO DA GUARDEIRA,24.0,2022-04-07 12:23:53,-8.072,-34.899,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2022,4,ABRIL,7,QUINTA-FEIRA,2,False,12.0,TARDE,ADULTO
FC-01042,IBURA,25.0,2023-06-11 23:57:41,-8.082,-34.89,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,23.0,2023,6,JUNHO,11,DOMINGO,2,True,23.0,NOITE,ADULTO
FC-01043,GRACO,10.0,2025-10-01 02:13:51,-8.039,-34.87,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2025,10,OUTUBRO,1,QUARTA-FEIRA,4,False,2.0,MADRUGADA,CRIANCA
FC-01044,TOTOS,25.0,2020-10-02 19:09:24,-8.038,-34.865,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,19.0,2020,10,OUTUBRO,2,SEXTA-FEIRA,4,False,19.0,NOITE,ADULTO
FC-01045,COHAB,10.0,2022-10-21 18:26:34,-8.061,-34.905,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,18.0,2022,10,OUTUBRO,21,SEXTA-FEIRA,4,False,18.0,NOITE,CRIANCA
FC-01046,CURADO,35.0,2022-06-09 05:36:18,-8.067,-34.913,TIRO,PRETA,HOMEM CIS,False,False,5.0,2022,6,JUNHO,9,QUINTA-FEIRA,2,False,5.0,MADRUGADA,ADULTO
FC-01047,NOVA DESCOBERTA,35.0,2024-02-23 08:46:56,-8.016,-34.862,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,8.0,2024,2,FEVEREIRO,23,SEXTA-FEIRA,1,False,8.0,MANHÃ,ADULTO
FC-01048,IPUTINGA,10.0,2023-08-26 15:36:52,-8.028,-34.895,TIRO,BRANCA,HOMEM CIS,False,False,15.0,2023,8,AGOSTO,26,SÁBADO,3,True,15.0,TARDE,CRIANCA
FC-01049,JARDIM SAO PAULO,35.0,2023-10-09 21:21:20,-8.004,-34.857,TIRO,BRANCA,HOMEM CIS,False,False,21.0,2023,10,OUTUBRO,9,SEGUNDA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-01050,ESTACAO,20.0,2024-03-15 00:07:26,-8.053,-34.874,TIRO,PRETA,NAO IDENTIFICADO,False,False,0.0,2024,3,MARÇO,15,SEXTA-FEIRA,1,False,0.0,MADRUGADA,ADULTO
FC-01051,AFLITOS,40.0,2024-01-23 04:04:08,-8.046,-34.881,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,4.0,2024,1,JANEIRO,23,TERÇA-FEIRA,1,False,4.0,MADRUGADA,ADULTO
FC-01052,JARDIM SAO PAULO,26.0,2022-12-10 02:57:52,-8.008,-34.86,DISPARO,NAO IDENTIFICADO,MULHER CIS,False,False,2.0,2022,12,DEZEMBRO,10,SÁBADO,4,True,2.0,MADRUGADA,ADULTO
FC-01053,BREJO DA GUARDEIRA,15.0,2025-08-14 19:47:53,-8.07,-34.896,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,19.0,2025,8,AGOSTO,14,QUINTA-FEIRA,3,False,19.0,NOITE,ADOLESCENTE
FC-01054,SAN MARTIN,33.0,2025-09-03 03:00:37,-8.042,-34.877,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2025,9,SETEMBRO,3,QUARTA-FEIRA,3,False,3.0,MADRUGADA,ADULTO
FC-01055,SANTO AMARO,24.0,2023-02-08 11:21:03,-8.06,-34.873,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,11.0,2023,2,FEVEREIRO,8,QUARTA-FEIRA,1,False,11.0,MANHÃ,ADULTO
FC-01056,ALTO JOSE DO PINHO,10.0,2021-03-05 01:47:56,-8.021,-34.885,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,1.0,2021,3,MARÇO,5,SEXTA-FEIRA,1,False,1.0,MADRUGADA,CRIANCA
FC-01057,ESTACAO,28.0,2021-03-04 11:31:28,-8.054,-34.874,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,11.0,2021,3,MARÇO,4,QUINTA-FEIRA,1,False,11.0,MANHÃ,ADULTO
FC-01058,IPUTINGA,40.0,2025-11-09 03:13:35,-8.032,-34.891,AMEACA,AMARELA,MULHER CIS,False,False,3.0,2025,11,NOVEMBRO,9,DOMINGO,4,True,3.0,MADRUGADA,ADULTO
FC-01059,VARZEA,17.0,2022-04-01 17:52:01,-8.037,-34.919,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,17.0,2022,4,ABRIL,1,SEXTA-FEIRA,2,False,17.0,TARDE,ADOLESCENTE
FC-01060,JARDIM SAO PAULO,23.0,2024-05-04 20:58:54,-8.002,-34.853,DISPARO,PRETA,HOMEM CIS,False,False,20.0,2024,5,MAIO,4,SÁBADO,2,True,20.0,NOITE,ADULTO
FC-01061,ESTACAO,41.0,2024-02-12 21:47:50,-8.051,-34.874,OUTRO,PARDA,HOMEM CIS,False,False,21.0,2024,2,FEVEREIRO,12,SEGUNDA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01062,IPUTINGA,26.0,2022-02-23 20:57:59,-8.03,-34.889,TIRO,NAO IDENTIFICADO,HOMEM CIS,True,False,20.0,2022,2,FEVEREIRO,23,QUARTA-FEIRA,1,False,20.0,NOITE,ADULTO
FC-01063,JARDIM SAO PAULO,15.0,2023-11-02 22:40:00,-8.002,-34.852,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2023,11,NOVEMBRO,2,QUINTA-FEIRA,4,False,22.0,NOITE,ADOLESCENTE
FC-01064,CORDOARIA,57.0,2019-03-24 17:08:12,-8.059,-34.871,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,False,False,17.0,2019,3,MARÇO,24,DOMINGO,1,True,17.0,TARDE,ADULTO
FC-01065,JAQUEIRA,63.0,2018-09-20 05:11:02,-8.04,-34.873,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,False,False,5.0,2018,9,SETEMBRO,20,QUINTA-FEIRA,3,False,5.0,MADRUGADA,IDOSO
FC-01066,BREJO DA GUARDEIRA,10.0,2022-03-10 21:56:18,-8.068,-34.906,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,3,MARÇO,10,QUINTA-FEIRA,1,False,21.0,NOITE,CRIANCA
FC-01067,POCO DA PANELA,25.0,2019-02-25 21:26:28,-8.034,-34.861,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2019,2,FEVEREIRO,25,SEGUNDA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01068,ESTACAO,35.0,2021-07-23 03:56:30,-8.052,-34.867,TIRO,BRANCA,HOMEM CIS,False,False,3.0,2021,7,JULHO,23,SEXTA-FEIRA,3,False,3.0,MADRUGADA,ADULTO
FC-01069,ALTO JOSE DO PINHO,18.0,2022-07-02 18:20:16,-8.022,-34.887,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2022,7,JULHO,2,SÁBADO,3,True,18.0,NOITE,ADULTO
FC-01070,CORDOARIA,39.0,2020-12-08 13:52:02,-8.055,-34.872,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,13.0,2020,12,DEZEMBRO,8,TERÇA-FEIRA,4,False,13.0,TARDE,ADULTO
FC-01071,NOVA DESCOBERTA,48.0,2019-10-20 12:38:34,-8.019,-34.86,AMEACA,NAO IDENTIFICADO,MULHER CIS,True,False,12.0,2019,10,OUTUBRO,20,DOMINGO,4,True,12.0,TARDE,ADULTO
FC-01072,IBURA,48.0,2021-09-03 19:33:13,-8.08,-34.887,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,19.0,2021,9,SETEMBRO,3,SEXTA-FEIRA,3,False,19.0,NOITE,ADULTO
FC-01073,ROSARINHO,8.0,2020-03-12 13:13:35,-8.042,-34.867,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,13.0,2020,3,MARÇO,12,QUINTA-FEIRA,1,False,13.0,TARDE,CRIANCA
FC-01074,IBURA,42.0,2022-08-02 03:19:01,-8.085,-34.89,DISPARO,PARDA,MULHER CIS,False,False,3.0,2022,8,AGOSTO,2,TERÇA-FEIRA,3,False,3.0,MADRUGADA,ADULTO
FC-01075,BOA VISTA,46.0,2021-07-05 21:56:17,-8.048,-34.874,AMEACA,PRETA,HOMEM CIS,False,False,21.0,2021,7,JULHO,5,SEGUNDA-FEIRA,3,False,21.0,NOITE,ADULTO
