id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,address,police_action,hora_estimada,hora_valida,ano,mes,nome_mes,dia,dia_semana,trimestre,fim_semana,hora,periodo,ageGroup,fonte
FC-01067,POCO DA PANELA,25.0,2019-02-25 21:26:28,-8.033688,-34.861444,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 340, POCO DA PANELA - RECIFE/PE",False,False,21.0,2019,2,FEVEREIRO,25,SEGUNDA-FEIRA,1,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01068,ESTACAO,35.0,2021-07-23 03:56:30,-8.052333,-34.867163,TIRO,BRANCA,HOMEM CIS,"RUA 443, ESTACAO - RECIFE/PE",False,False,3.0,2021,7,JULHO,23,SEXTA-FEIRA,3,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01069,ALTO JOSE DO PINHO,18.0,2022-07-02 18:20:16,-8.022031,-34.887318,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 211, ALTO JOSE DO PINHO - RECIFE/PE",False,False,18.0,2022,7,JULHO,2,SÁBADO,3,True,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01070,CORDOARIA,39.0,2020-12-08 13:52:02,-8.055299,-34.871646,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 210, CORDOARIA - RECIFE/PE",False,False,13.0,2020,12,DEZEMBRO,8,TERÇA-FEIRA,4,False,13.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01071,NOVA DESCOBERTA,48.0,2019-10-20 12:38:34,-8.018534,-34.859998,AMEACA,NAO IDENTIFICADO,MULHER CIS,"RUA 370, NOVA DESCOBERTA - RECIFE/PE",True,False,12.0,2019,10,OUTUBRO,20,DOMINGO,4,True,12.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01072,IBURA,48.0,2021-09-03 19:33:13,-8.079793,-34.886655,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 102, IBURA - RECIFE/PE",False,False,19.0,2021,9,SETEMBRO,3,SEXTA-FEIRA,3,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01073,ROSARINHO,8.0,2020-03-12 13:13:35,-8.041573,-34.867206,TIRO,NAO IDENTIFICADO,MULHER CIS,"RUA 482, ROSARINHO - RECIFE/PE",False,False,13.0,2020,3,MARÇO,12,QUINTA-FEIRA,1,False,13.0,TARDE,CRIANCA,FOGO_CRUZADO
FC-01074,IBURA,42.0,2022-08-02 03:19:01,-8.08515,-34.889728,DISPARO,PARDA,MULHER CIS,"RUA 396, IBURA - RECIFE/PE",False,False,3.0,2022,8,AGOSTO,2,TERÇA-FEIRA,3,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01075,BOA VISTA,46.0,2021-07-05 21:56:17,-8.047914,-34.874149,AMEACA,PRETA,HOMEM CIS,"RUA 40, BOA VISTA - RECIFE/PE",False,False,21.0,2021,7,JULHO,5,SEGUNDA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01076,COHAB,18.0,2018-09-20 22:06:47,-8.067541,-34.901251,DISPARO,PARDA,HOMEM CIS,"RUA 201, COHAB - RECIFE/PE",False,False,22.0,2018,9,SETEMBRO,20,QUINTA-FEIRA,3,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01077,VARZEA,39.0,2022-01-10 10:12:06,-8.035117,-34.916254,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 336, VARZEA - RECIFE/PE",False,False,10.0,2022,1,JANEIRO,10,SEGUNDA-FEIRA,1,False,10.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01078,MANGABEIRA,10.0,2021-05-16 11:44:34,-8.013213,-34.864266,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 196, MANGABEIRA - RECIFE/PE",False,False,11.0,2021,5,MAIO,16,DOMINGO,2,True,11.0,MANHÃ,CRIANCA,FOGO_CRUZADO
FC-01079,IBURA,14.0,2022-02-15 06:01:25,-8.081432,-34.888978,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 229, IBURA - RECIFE/PE",False,False,6.0,2022,2,FEVEREIRO,15,TERÇA-FEIRA,1,False,6.0,MANHÃ,ADOLESCENTE,FOGO_CRUZADO
FC-01080,CORDOARIA,14.0,2024-02-04 18:13:55,-8.057446,-34.870186,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 304, CORDOARIA - RECIFE/PE",False,False,18.0,2024,2,FEVEREIRO,4,DOMINGO,1,True,18.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-01081,NOVA DESCOBERTA,30.0,2024-10-25 07:49:31,-8.006395,-34.870006,DISPARO,PRETA,HOMEM CIS,"RUA 160, NOVA DESCOBERTA - RECIFE/PE",False,False,7.0,2024,10,OUTUBRO,25,SEXTA-FEIRA,4,False,7.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01082,ESPINHEIRO,46.0,2023-01-09 20:48:35,-8.042518,-34.865684,TIRO,NAO IDENTIFICADO,MULHER CIS,"RUA 280, ESPINHEIRO - RECIFE/PE",False,False,20.0,2023,1,JANEIRO,9,SEGUNDA-FEIRA,1,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01083,ALTO JOSE DO PINHO,38.0,2022-09-28 21:46:05,-8.022199,-34.884313,DISPARO,NAO IDENTIFICADO,MULHER CIS,"RUA 218, ALTO JOSE DO PINHO - RECIFE/PE",False,False,21.0,2022,9,SETEMBRO,28,QUARTA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01084,BOA VISTA,10.0,2024-03-07 15:07:02,-8.04819,-34.874106,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 254, BOA VISTA - RECIFE/PE",False,False,15.0,2024,3,MARÇO,7,QUINTA-FEIRA,1,False,15.0,TARDE,CRIANCA,FOGO_CRUZADO
FC-01085,VARZEA,37.0,2022-07-01 11:27:18,-8.031826,-34.913897,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 451, VARZEA - RECIFE/PE",False,False,11.0,2022,7,JULHO,1,SEXTA-FEIRA,3,False,11.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01086,SANTO AMARO,31.0,2023-03-10 17:13:51,-8.060643,-34.872137,DISPARO,PRETA,HOMEM CIS,"RUA 366, SANTO AMARO - RECIFE/PE",False,False,17.0,2023,3,MARÇO,10,SEXTA-FEIRA,1,False,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01087,CORDOARIA,44.0,2021-12-24 23:59:08,-8.053691,-34.873714,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 367, CORDOARIA - RECIFE/PE",False,False,23.0,2021,12,DEZEMBRO,24,SEXTA-FEIRA,4,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01088,CAXANGA,30.0,2018-01-10 20:12:44,-8.027714,-34.916482,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 235, CAXANGA - RECIFE/PE",False,False,20.0,2018,1,JANEIRO,10,QUARTA-FEIRA,1,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01089,IPUTINGA,37.0,2021-09-08 13:00:59,-8.022176,-34.895635,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 146, IPUTINGA - RECIFE/PE",False,False,13.0,2021,9,SETEMBRO,8,QUARTA-FEIRA,3,False,13.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01090,CASA AMARELA,26.0,2023-07-09 18:41:42,-8.031306,-34.858061,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,"RUA 304, CASA AMARELA - RECIFE/PE",False,False,18.0,2023,7,JULHO,9,DOMINGO,3,True,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01091,VARZEA,27.0,2019-09-19 19:24:21,-8.037619,-34.912356,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 437, VARZEA - RECIFE/PE",False,False,19.0,2019,9,SETEMBRO,19,QUINTA-FEIRA,3,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01092,BREJO DA GUARDEIRA,38.0,2023-08-07 04:50:14,-8.072749,-34.895934,ROUBO,PARDA,HOMEM CIS,"RUA 47, BREJO DA GUARDEIRA - RECIFE/PE",False,False,4.0,2023,8,AGOSTO,7,SEGUNDA-FEIRA,3,False,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01093,JARDIM SAO PAULO,44.0,2018-02-02 03:51:28,-8.004597,-34.854761,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 242, JARDIM SAO PAULO - RECIFE/PE",False,False,3.0,2018,2,FEVEREIRO,2,SEXTA-FEIRA,1,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01094,IPUTINGA,36.0,2021-07-23 16:19:53,-8.030585,-34.89291,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 272, IPUTINGA - RECIFE/PE",False,False,16.0,2021,7,JULHO,23,SEXTA-FEIRA,3,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01095,COHAB,10.0,2023-05-23 03:27:35,-8.062371,-34.909684,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 356, COHAB - RECIFE/PE",False,False,3.0,2023,5,MAIO,23,TERÇA-FEIRA,2,False,3.0,MADRUGADA,CRIANCA,FOGO_CRUZADO
FC-01096,POCO DA PANELA,48.0,2021-01-28 14:29:49,-8.03599,-34.862635,DISPARO,PRETA,HOMEM CIS,"RUA 373, POCO DA PANELA - RECIFE/PE",False,False,14.0,2021,1,JANEIRO,28,QUINTA-FEIRA,1,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01097,ESTACAO,22.0,2020-06-06 22:00:12,-8.053864,-34.866744,ROUBO,PARDA,HOMEM CIS,"RUA 270, ESTACAO - RECIFE/PE",False,False,22.0,2020,6,JUNHO,6,SÁBADO,2,True,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01098,VARZEA,10.0,2025-09-01 19:02:41,-8.031169,-34.913986,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 246, VARZEA - RECIFE/PE",False,False,19.0,2025,9,SETEMBRO,1,SEGUNDA-FEIRA,3,False,19.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-01099,CORDOARIA,15.0,2018-10-27 01:45:59,-8.061226,-34.867971,HOMICIDIO/TENTATIVA,PRETA,NAO IDENTIFICADO,"RUA 312, CORDOARIA - RECIFE/PE",False,False,1.0,2018,10,OUTUBRO,27,SÁBADO,4,True,1.0,MADRUGADA,ADOLESCENTE,FOGO_CRUZADO
FC-01100,VASCO DA GAMA,18.0,2024-02-02 14:39:57,-8.05846,-34.876588,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 362, VASCO DA GAMA - RECIFE/PE",False,False,14.0,2024,2,FEVEREIRO,2,SEXTA-FEIRA,1,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01101,AFLITOS,36.0,2024-01-15 19:03:20,-8.047814,-34.87135,DISPARO,NAO IDENTIFICADO,MULHER CIS,"RUA 279, AFLITOS - RECIFE/PE",False,False,19.0,2024,1,JANEIRO,15,SEGUNDA-FEIRA,1,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01102,NOVA DESCOBERTA,17.0,2021-11-28 22:57:45,-8.011698,-34.861816,TIRO,PRETA,MULHER CIS,"RUA 301, NOVA DESCOBERTA - RECIFE/PE",False,False,22.0,2021,11,NOVEMBRO,28,DOMINGO,4,True,22.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-01103,AFLITOS,36.0,2021-11-22 01:12:52,-8.043915,-34.866716,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 76, AFLITOS - RECIFE/PE",False,False,1.0,2021,11,NOVEMBRO,22,SEGUNDA-FEIRA,4,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01104,AFLITOS,29.0,2020-09-14 04:47:53,-8.048546,-34.870652,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 2, AFLITOS - RECIFE/PE",False,False,4.0,2020,9,SETEMBRO,14,SEGUNDA-FEIRA,3,False,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01105,IPUTINGA,55.0,2024-02-19 22:05:07,-8.031044,-34.894084,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 94, IPUTINGA - RECIFE/PE",False,False,22.0,2024,2,FEVEREIRO,19,SEGUNDA-FEIRA,1,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01106,AFLITOS,34.0,2024-01-07 19:29:05,-8.045162,-34.874947,BRIGA,PRETA,HOMEM CIS,"RUA 483, AFLITOS - RECIFE/PE",False,False,19.0,2024,1,JANEIRO,7,DOMINGO,1,True,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01107,NOVA DESCOBERTA,47.0,2020-12-05 12:24:45,-8.00804,-34.864412,ROUBO,PRETA,MULHER CIS,"RUA 143, NOVA DESCOBERTA - RECIFE/PE",False,False,12.0,2020,12,DEZEMBRO,5,SÁBADO,4,True,12.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01108,VARZEA,19.0,2025-03-10 09:28:16,-8.039647,-34.914226,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 182, VARZEA - RECIFE/PE",False,False,9.0,2025,3,MARÇO,10,SEGUNDA-FEIRA,1,False,9.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01109,MANGABEIRA,43.0,2023-03-02 22:37:24,-8.008574,-34.870007,DISPARO,PRETA,HOMEM CIS,"RUA 292, MANGABEIRA - RECIFE/PE",False,False,22.0,2023,3,MARÇO,2,QUINTA-FEIRA,1,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01110,VARZEA,22.0,2024-04-11 20:32:35,-8.038276,-34.912496,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 407, VARZEA - RECIFE/PE",False,False,20.0,2024,4,ABRIL,11,QUINTA-FEIRA,2,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01111,NOVA DESCOBERTA,40.0,2020-02-17 19:11:30,-8.019637,-34.86023,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 301, NOVA DESCOBERTA - RECIFE/PE",False,False,19.0,2020,2,FEVEREIRO,17,SEGUNDA-FEIRA,1,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01112,IPUTINGA,36.0,2021-02-21 13:57:00,-8.023801,-34.897026,ROUBO,PRETA,HOMEM CIS,"RUA 244, IPUTINGA - RECIFE/PE",False,False,13.0,2021,2,FEVEREIRO,21,DOMINGO,1,True,13.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01113,IPUTINGA,13.0,2021-08-18 04:01:28,-8.028447,-34.891492,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 234, IPUTINGA - RECIFE/PE",False,False,4.0,2021,8,AGOSTO,18,QUARTA-FEIRA,3,False,4.0,MADRUGADA,ADOLESCENTE,FOGO_CRUZADO
FC-01114,BREJO DA GUARDEIRA,51.0,2020-12-12 19:30:43,-8.067882,-34.900728,DISPARO,PRETA,HOMEM CIS,"RUA 21, BREJO DA GUARDEIRA - RECIFE/PE",False,False,19.0,2020,12,DEZEMBRO,12,SÁBADO,4,True,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01115,GRACO,17.0,2022-07-14 21:36:25,-8.03931,-34.872894,ROUBO,PARDA,MULHER CIS,"RUA 84, GRACO - RECIFE/PE",False,False,21.0,2022,7,JULHO,14,QUINTA-FEIRA,3,False,21.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-01116,ALTO JOSE DO PINHO,54.0,2025-04-19 21:08:42,-8.020853,-34.880228,BRIGA,PARDA,MULHER CIS,"RUA 492, ALTO JOSE DO PINHO - RECIFE/PE",False,False,21.0,2025,4,ABRIL,19,SÁBADO,2,True,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01117,IBURA,38.0,2021-07-06 16:42:09,-8.082411,-34.893558,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 89, IBURA - RECIFE/PE",False,False,16.0,2021,7,JULHO,6,TERÇA-FEIRA,3,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01118,IPUTINGA,25.0,2019-04-05 20:54:49,-8.026715,-34.892769,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 245, IPUTINGA - RECIFE/PE",False,False,20.0,2019,4,ABRIL,5,SEXTA-FEIRA,2,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01119,VARZEA,22.0,2020-08-22 14:29:45,-8.035497,-34.914764,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 470, VARZEA - RECIFE/PE",False,False,14.0,2020,8,AGOSTO,22,SÁBADO,3,True,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01120,COHAB,10.0,2024-05-27 20:55:27,-8.063625,-34.907939,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 274, COHAB - RECIFE/PE",False,False,20.0,2024,5,MAIO,27,SEGUNDA-FEIRA,2,False,20.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-01121,IBURA,16.0,2020-10-06 21:23:23,-8.087062,-34.897382,DISPARO,PRETA,HOMEM CIS,"RUA 422, IBURA - RECIFE/PE",False,False,21.0,2020,10,OUTUBRO,6,TERÇA-FEIRA,4,False,21.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-01122,IBURA,13.0,2020-08-07 01:19:27,-8.084127,-34.88614,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 197, IBURA - RECIFE/PE",False,False,1.0,2020,8,AGOSTO,7,SEXTA-FEIRA,3,False,1.0,MADRUGADA,ADOLESCENTE,FOGO_CRUZADO
FC-01123,SANTO AMARO,23.0,2024-01-09 23:26:11,-8.057467,-34.868799,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 350, SANTO AMARO - RECIFE/PE",False,False,23.0,2024,1,JANEIRO,9,TERÇA-FEIRA,1,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01124,ALTO JOSE DO PINHO,31.0,2024-11-28 15:51:00,-8.020232,-34.888586,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 66, ALTO JOSE DO PINHO - RECIFE/PE",False,False,15.0,2024,11,NOVEMBRO,28,QUINTA-FEIRA,4,False,15.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01125,MANGABEIRA,47.0,2025-07-14 21:19:27,-8.004578,-34.875048,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 325, MANGABEIRA - RECIFE/PE",False,False,21.0,2025,7,JULHO,14,SEGUNDA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01126,COHAB,17.0,2024-12-11 21:23:07,-8.065839,-34.907894,DISPARO,BRANCA,HOMEM CIS,"RUA 218, COHAB - RECIFE/PE",False,False,21.0,2024,12,DEZEMBRO,11,QUARTA-FEIRA,4,False,21.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-01127,ALTO JOSE DO PINHO,36.0,2021-12-19 09:32:52,-8.022185,-34.878505,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 447, ALTO JOSE DO PINHO - RECIFE/PE",False,False,9.0,2021,12,DEZEMBRO,19,DOMINGO,4,True,9.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01128,SAN MARTIN,44.0,2022-06-02 22:43:23,-8.039362,-34.874919,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 173, SAN MARTIN - RECIFE/PE",False,False,22.0,2022,6,JUNHO,2,QUINTA-FEIRA,2,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01129,SANTO AMARO,43.0,2020-07-01 16:19:40,-8.059692,-34.872449,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 58, SANTO AMARO - RECIFE/PE",True,False,16.0,2020,7,JULHO,1,QUARTA-FEIRA,3,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01130,CORDOARIA,30.0,2019-02-05 20:40:31,-8.055415,-34.872583,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 141, CORDOARIA - RECIFE/PE",False,False,20.0,2019,2,FEVEREIRO,5,TERÇA-FEIRA,1,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01131,IPUTINGA,11.0,2025-12-27 17:29:02,-8.030408,-34.893222,ROUBO,PRETA,HOMEM CIS,"RUA 191, IPUTINGA - RECIFE/PE",False,False,17.0,2025,12,DEZEMBRO,27,SÁBADO,4,True,17.0,TARDE,CRIANCA,FOGO_CRUZADO
FC-01132,IBURA,29.0,2019-09-24 02:59:40,-8.076082,-34.896158,AMEACA,PRETA,HOMEM CIS,"RUA 217, IBURA - RECIFE/PE",False,False,2.0,2019,9,SETEMBRO,24,TERÇA-FEIRA,3,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01133,ESTACAO,36.0,2024-02-27 22:07:50,-8.048533,-34.864186,TIRO,PRETA,HOMEM CIS,"RUA 134, ESTACAO - RECIFE/PE",False,False,22.0,2024,2,FEVEREIRO,27,TERÇA-FEIRA,1,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01134,ROSARINHO,25.0,2023-01-12 18:13:48,-8.038526,-34.863291,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 141, ROSARINHO - RECIFE/PE",False,False,18.0,2023,1,JANEIRO,12,QUINTA-FEIRA,1,False,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01135,ESPINHEIRO,32.0,2023-03-22 11:00:26,-8.042297,-34.866692,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 401, ESPINHEIRO - RECIFE/PE",False,False,11.0,2023,3,MARÇO,22,QUARTA-FEIRA,1,False,11.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01136,ESTACAO,10.0,2025-06-04 06:01:45,-8.050954,-34.870621,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 33, ESTACAO - RECIFE/PE",False,False,6.0,2025,6,JUNHO,4,QUARTA-FEIRA,2,False,6.0,MANHÃ,CRIANCA,FOGO_CRUZADO
FC-01137,BREJO DA GUARDEIRA,27.0,2021-10-11 18:30:59,-8.063859,-34.902025,DISPARO,PRETA,HOMEM CIS,"RUA 176, BREJO DA GUARDEIRA - RECIFE/PE",False,False,18.0,2021,10,OUTUBRO,11,SEGUNDA-FEIRA,4,False,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01138,IPUTINGA,25.0,2024-04-18 20:43:24,-8.022025,-34.895496,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 17, IPUTINGA - RECIFE/PE",False,False,20.0,2024,4,ABRIL,18,QUINTA-FEIRA,2,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01139,SANTO AMARO,23.0,2025-02-07 21:33:23,-8.058441,-34.867478,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 385, SANTO AMARO - RECIFE/PE",False,False,21.0,2025,2,FEVEREIRO,7,SEXTA-FEIRA,1,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01140,IPUTINGA,32.0,2019-06-19 15:48:01,-8.031878,-34.894597,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 146, IPUTINGA - RECIFE/PE",False,False,15.0,2019,6,JUNHO,19,QUARTA-FEIRA,2,False,15.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01141,MANGABEIRA,22.0,2019-10-28 03:25:13,-8.010232,-34.868722,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 57, MANGABEIRA - RECIFE/PE",False,False,3.0,2019,10,OUTUBRO,28,SEGUNDA-FEIRA,4,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01142,MANGABEIRA,35.0,2024-07-18 15:48:13,-8.015328,-34.866808,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 307, MANGABEIRA - RECIFE/PE",False,False,15.0,2024,7,JULHO,18,QUINTA-FEIRA,3,False,15.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01143,NOVA DESCOBERTA,33.0,2023-11-25 19:32:34,-8.010846,-34.863667,TIRO,PRETA,HOMEM CIS,"RUA 116, NOVA DESCOBERTA - RECIFE/PE",False,False,19.0,2023,11,NOVEMBRO,25,SÁBADO,4,True,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01144,CAXANGA,43.0,2022-03-13 11:34:53,-8.0236,-34.915961,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 238, CAXANGA - RECIFE/PE",False,False,11.0,2022,3,MARÇO,13,DOMINGO,1,True,11.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01145,SANTO AMARO,36.0,2021-07-14 04:01:39,-8.058294,-34.863183,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 313, SANTO AMARO - RECIFE/PE",False,False,4.0,2021,7,JULHO,14,QUARTA-FEIRA,3,False,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01146,VASCO DA GAMA,36.0,2025-06-20 08:36:40,-8.053279,-34.883829,TIRO,PRETA,NAO IDENTIFICADO,"RUA 47, VASCO DA GAMA - RECIFE/PE",False,False,8.0,2025,6,JUNHO,20,SEXTA-FEIRA,2,False,8.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01147,JAQUEIRA,14.0,2021-09-28 05:58:10,-8.037122,-34.867563,AMEACA,PRETA,HOMEM CIS,"RUA 371, JAQUEIRA - RECIFE/PE",False,False,5.0,2021,9,SETEMBRO,28,TERÇA-FEIRA,3,False,5.0,MADRUGADA,ADOLESCENTE,FOGO_CRUZADO
FC-01148,CURADO,22.0,2021-05-03 22:13:36,-8.069577,-34.905234,ROUBO,BRANCA,HOMEM CIS,"RUA 126, CURADO - RECIFE/PE",False,False,22.0,2021,5,MAIO,3,SEGUNDA-FEIRA,2,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01149,BOA VISTA,38.0,2022-11-04 21:53:21,-8.053423,-34.875335,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 466, BOA VISTA - RECIFE/PE",False,False,21.0,2022,11,NOVEMBRO,4,SEXTA-FEIRA,4,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01150,VARZEA,20.0,2018-11-14 21:30:55,-8.036163,-34.916241,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"RUA 401, VARZEA - RECIFE/PE",False,False,21.0,2018,11,NOVEMBRO,14,QUARTA-FEIRA,4,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01151,ESTACAO,24.0,2024-11-18 20:28:30,-8.056765,-34.871383,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 31, ESTACAO - RECIFE/PE",False,False,20.0,2024,11,NOVEMBRO,18,SEGUNDA-FEIRA,4,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
